state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,arrival_qty,price_unit,arrival_unit
Madhya Pradesh,Sehore,Sehore APMC,Onion,Onion,Non-FAQ,2026-01-27,1600.0,1600.0,1600.0,1.7800000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-27,2800.0,7200.0,7200.0,0.802,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Soyabean,Yellow,FAQ,2026-01-27,3401.0,7000.0,5450.0,160.187,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Soyabean,Yellow,Non-FAQ,2026-01-27,2701.0,5591.0,5532.0,7.771,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Wheat,Lokwan,FAQ,2026-01-27,2407.0,2751.0,2600.0,127.92500000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Wheat,Wheat,FAQ,2026-01-27,2400.0,2640.0,2544.0,20.824,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Wheat,Mill Quality,FAQ,2026-01-27,2401.0,2501.0,2501.0,8.590000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Wheat,Sharbati,FAQ,2026-01-27,3051.0,3051.0,3051.0,0.17300000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Sehore APMC,Wheat,Malwa Shakti,FAQ,2026-01-27,2400.0,2580.0,2429.0,17.579,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Semriharchand APMC,Paddy(Common),Puspa (MR 301),FAQ,2026-01-27,3725.0,4025.0,3800.0,405.56500000000005,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Semriharchand APMC,Paddy(Common),Basmati,FAQ,2026-01-27,1341.0,4080.0,3800.0,749.855,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Semriharchand APMC,Paddy(Common),Paddy,FAQ,2026-01-27,3224.0,3628.0,3628.0,36.49,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Semriharchand APMC,Paddy(Common),Puspa (MR 301),Non-FAQ,2026-01-27,3600.0,3850.0,3850.0,94.60000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Hoshangabad,Semriharchand APMC,Wheat,Mill Quality,FAQ,2026-01-27,2450.0,2460.0,2460.0,11.32,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Cotton,Without Ginned Cotton,FAQ,2026-01-27,6605.0,7750.0,7700.0,84.82300000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Gur(Jaggery),Jaggery,FAQ,2026-01-27,3528.19,3528.19,3528.19,10.795000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Maize,Yellow,Non-FAQ,2026-01-27,1471.0,1481.0,1481.0,22.365000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Maize,Deshi Red,FAQ,2026-01-27,1520.0,1530.0,1525.0,28.150000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Maize,Local,Non-FAQ,2026-01-27,1300.0,1650.0,1570.0,50.825,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Maize,Local,FAQ,2026-01-27,1450.0,1590.0,1590.0,16.540000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa APMC,Soyabean,Soyabeen,FAQ,2026-01-27,4500.0,5500.0,5500.0,7.490000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa(F&V) APMC,Bottle gourd,Bottle Gourd,FAQ,2026-01-27,900.0,1100.0,1000.0,0.6000000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa(F&V) APMC,Methi(Leaves),Methi,FAQ,2026-01-27,700.0,1000.0,900.0,0.4,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa(F&V) APMC,Peas Wet,Peas Wet,FAQ,2026-01-27,1100.0,1500.0,1300.0,0.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Badwani,Sendhwa(F&V) APMC,Sponge gourd,Sponge gourd,FAQ,2026-01-27,1200.0,1400.0,1300.0,0.4,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Maize,Local,FAQ,2026-01-27,1535.0,1672.0,1560.0,221.545,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Maize,Deshi White,FAQ,2026-01-27,1500.0,1500.0,1500.0,12.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Maize,Yellow,Non-FAQ,2026-01-27,1500.0,1700.0,1600.0,839.4490000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Maize,Yellow,FAQ,2026-01-27,1480.0,1520.0,1500.0,108.30000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Maize,Local,Non-FAQ,2026-01-27,1510.0,1775.0,1550.0,645.988,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Wheat,Wheat,Non-FAQ,2026-01-27,2525.0,2540.0,2540.0,13.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni APMC,Wheat,Wheat,FAQ,2026-01-27,2291.0,2321.0,2321.0,14.16,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni(F&V) APMC,Garlic,Garlic,Local,2026-01-27,6500.0,6500.0,6500.0,0.48,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni(F&V) APMC,Onion,Local,Grade B,2026-01-27,893.0,893.0,893.0,2.7,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni(F&V) APMC,Potato,Desi,Grade B,2026-01-27,1150.0,1150.0,1150.0,4.3,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni(F&V) APMC,Raddish,Raddish,Grade B,2026-01-27,910.0,910.0,910.0,0.75,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Seoni,Seoni(F&V) APMC,Spinach,Spinach,Grade B,2026-01-27,860.0,860.0,860.0,0.87,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Green Peas,Pea,FAQ,2026-01-27,3555.0,3600.0,3600.0,10.8,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Gur(Jaggery),Jaggery,FAQ,2026-01-27,3500.0,3540.0,3500.0,98.60000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Paddy(Common),Paddy,Non-FAQ,2026-01-27,3580.0,3670.0,3670.0,23.200000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Paddy(Common),Paddy,FAQ,2026-01-27,3065.0,3920.0,3575.0,58.2,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Paddy(Common),Dhan,Non-FAQ,2026-01-27,3575.0,3575.0,3575.0,13.9,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Wheat,Mill Quality,Non-FAQ,2026-01-27,2438.0,2451.0,2451.0,10.200000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Wheat,Mill Quality,FAQ,2026-01-27,2445.0,2492.0,2475.0,65.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Datia,Sevda APMC,Wheat,Wheat,Non-FAQ,2026-01-27,2497.0,2522.0,2515.0,202.4,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shehdol,Shahdol APMC,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,2026-01-27,4000.0,4000.0,4000.0,1.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura Bhitoni (F&V) APMC,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,2026-01-27,4950.0,4960.0,4960.0,6.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura Bhitoni (F&V) APMC,Maize,Yellow,FAQ,2026-01-27,1575.0,1620.0,1590.0,66.05,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura Bhitoni (F&V) APMC,Wheat,Mill Quality,FAQ,2026-01-27,2505.0,2505.0,2505.0,0.325,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura(Jabalpur) APMC,Mustard,Sarson(Black),Non-FAQ,2026-01-27,5000.0,5025.0,5025.0,11.387,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura(Jabalpur) APMC,Mustard,Mustard,Non-FAQ,2026-01-27,6010.0,6025.0,6025.0,9.644,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura(Jabalpur) APMC,Mustard,Sarson(Black),FAQ,2026-01-27,5700.0,5700.0,5700.0,3.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura(Jabalpur) APMC,Paddy(Common),Paddy,FAQ,2026-01-27,2425.0,2425.0,2425.0,23.730000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Jabalpur,Shahpura(Jabalpur) APMC,buttery,Buttery,FAQ,2026-01-27,2850.0,3010.0,3010.0,18.400000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Coriander(Leaves),Coriander,FAQ,2026-01-27,7640.0,7640.0,7640.0,0.007000000000000001,Rs./Bundle,Bundle
Madhya Pradesh,Shajapur,Shajapur APMC,Garlic,Garlic,FAQ,2026-01-27,2885.27,7000.0,7000.0,1.677,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Lentil(Masur)(Whole),Masur Dal,FAQ,2026-01-27,5870.0,5870.0,5870.0,0.08800000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Methi Seeds,Methiseeds,FAQ,2026-01-27,4060.0,4060.0,4060.0,0.10800000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Mustard,Mustard,FAQ,2026-01-27,4500.0,6260.0,5500.0,10.545000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Onion,Medium,FAQ,2026-01-27,222.9,1403.0,1146.0,712.049,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Onion,Onion,FAQ,2026-01-27,500.0,1332.89,1332.89,66.449,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Onion,Medium,Non-FAQ,2026-01-27,133.43,1275.0,1275.0,106.75,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Potato,Potato,FAQ,2026-01-27,101.09,1201.0,1200.0,249.606,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Potato,Potato,Non-FAQ,2026-01-27,175.0,495.2,495.2,50.46000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Soyabean,Soyabeen,FAQ,2026-01-27,2311.0,5782.0,5480.0,76.574,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur APMC,Wheat,Wheat,FAQ,2026-01-27,2000.0,2829.0,2550.0,75.786,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur(F&V) APMC,Garlic,Garlic,Local,2026-01-27,1500.0,11000.0,6500.0,2.7,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur(F&V) APMC,Onion,Onion,Local,2026-01-27,100.0,1500.0,700.0,1061.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shajapur(F&V) APMC,Potato,Other,Local,2026-01-27,100.0,1000.0,600.0,307.6,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,2026-01-27,4652.0,5300.0,5300.0,0.869,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Black Gram(Urd Beans)(Whole),Urda/Urd,Non-FAQ,2026-01-27,5906.0,6280.0,6280.0,0.265,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Groundnut,Big (With Shell),Non-FAQ,2026-01-27,7800.0,8401.0,8401.0,1.219,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Lentil(Masur)(Whole),Masur Dal,Non-FAQ,2026-01-27,5650.0,6581.0,6581.0,0.16100000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Maize,Local,Non-FAQ,2026-01-27,1476.0,1649.0,1640.0,7.48,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Mustard,Mustard,Non-FAQ,2026-01-27,4430.0,6353.0,6301.0,5.16,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Onion,Onion,Non-FAQ,2026-01-27,110.0,1330.0,1330.0,25.191000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Onion,Onion,FAQ,2026-01-27,100.0,1203.0,1203.0,7.81,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Soyabean,Soyabeen,Non-FAQ,2026-01-27,3551.0,5651.0,5476.0,15.626,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Shamgarh APMC,Wheat,Wheat,Non-FAQ,2026-01-27,2500.0,3525.0,2550.0,5.65,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Shamshabad APMC,Maize,Local,FAQ,2026-01-27,1400.0,1462.0,1462.0,7.731000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Shamshabad APMC,Soyabean,Soyabeen,FAQ,2026-01-27,4350.0,5370.0,5370.0,15.998,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Shamshabad APMC,Wheat,Wheat,FAQ,2026-01-27,2380.0,2552.0,2552.0,11.746,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurbadod APMC,Paddy(Common),Dhan,FAQ,2026-01-27,3650.0,3700.0,3650.0,10.81,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-27,5290.0,5295.0,5295.0,1.2550000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Mustard,Mustard,FAQ,2026-01-27,5051.0,6790.0,5500.0,61.685,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Paddy(Common),Dhan,FAQ,2026-01-27,2900.0,2900.0,2900.0,4.7250000000000005,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Paddy(Common),Dhan,Non-FAQ,2026-01-27,3610.0,3770.0,3700.0,80.979,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Wheat,Wheat,Non-FAQ,2026-01-27,2410.0,2410.0,2410.0,2.8160000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan APMC,Wheat,Wheat,FAQ,2026-01-27,2450.0,2571.0,2571.0,31.639,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Apple,Apple,Medium,2026-01-27,7000.0,7000.0,7000.0,1.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Banana,Other,Medium,2026-01-27,1700.0,2000.0,1800.0,1.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Ber(Zizyphus/Borehannu),Other,Medium,2026-01-27,2500.0,2500.0,2500.0,0.1,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Orange,Orange,Medium,2026-01-27,3500.0,4000.0,3800.0,0.30000000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Papaya,Papaya,Medium,2026-01-27,2000.0,2400.0,2200.0,0.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Peas Wet,Peas Wet,Medium,2026-01-27,2000.0,2200.0,2100.0,1.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Pomegranate,Pomogranate,Medium,2026-01-27,7000.0,7000.0,7000.0,0.1,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sheopur,Sheopurkalan(F&V) APMC,Tomato,Tomato,Medium,2026-01-27,500.0,700.0,600.0,20.0,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Shivpuri APMC,Mustard,Mustard,FAQ,2026-01-27,4500.0,6605.0,5605.0,75.039,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Shivpuri APMC,Soyabean,Soyabeen,FAQ,2026-01-27,4510.0,5540.0,5510.0,16.141000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shivpuri,Shivpuri APMC,Wheat,Wheat,FAQ,2026-01-27,2330.0,2530.0,2530.0,11.148000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-27,5100.0,5476.0,5476.0,2.902,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,2026-01-27,4000.0,8801.0,5400.0,28.564,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Lentil(Masur)(Whole),Masur Dal,FAQ,2026-01-27,4481.0,6030.0,6001.0,2.12,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Mustard,Mustard,FAQ,2026-01-27,4601.0,4871.0,4871.0,0.932,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Onion,Red,FAQ,2026-01-27,1100.0,1100.0,1100.0,0.5710000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-27,7800.0,7800.0,7800.0,30.180000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Soyabean,Soyabeen,FAQ,2026-01-27,4010.0,5765.0,5441.0,51.687000000000005,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Wheat,Wheat,FAQ,2026-01-27,2463.0,2697.0,2550.0,26.654000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Shujalpur APMC,Wheat,Wheat,Non-FAQ,2026-01-27,2100.0,2500.0,2250.0,26.3,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Shyampur APMC,Soyabean,Soyabeen,FAQ,2026-01-27,4655.0,5635.0,5635.0,3.861,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Shyampur APMC,Wheat,Wheat Mix,FAQ,2026-01-27,2450.0,2450.0,2450.0,15.06,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sehore,Shyampur APMC,Wheat,Wheat,FAQ,2026-01-27,2430.0,2505.0,2505.0,0.6000000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Sidhi,Sidhi APMC,Wheat,Mill Quality,Non-FAQ,2026-01-27,2410.0,2451.0,2451.0,33.468,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Silvani APMC,Green Gram(Moong)(Whole),Green (Whole),FAQ,2026-01-27,2000.0,6330.0,6330.0,0.22999999999999998,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Silvani APMC,Maize,Local,FAQ,2026-01-27,1395.0,1395.0,1395.0,0.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Silvani APMC,Paddy(Common),Basmati,FAQ,2026-01-27,3575.0,3900.0,3750.0,616.59,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Silvani APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-27,7605.0,7605.0,7605.0,0.30000000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Silvani APMC,Soyabean,Soyabeen,FAQ,2026-01-27,5225.0,5305.0,5305.0,0.30000000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Raisen,Silvani APMC,Wheat,Wheat,FAQ,2026-01-27,2394.0,2460.0,2460.0,4.5,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Harda,Sirali APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-27,4500.0,4500.0,4500.0,0.359,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Harda,Sirali APMC,Maize,Local,FAQ,2026-01-27,1170.0,1659.0,1621.0,104.357,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Harda,Sirali APMC,Soyabean,Soyabeen,FAQ,2026-01-27,5225.0,5225.0,5225.0,0.099,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Harda,Sirali APMC,Wheat,Mohan Mondal,FAQ,2026-01-27,2615.0,2615.0,2615.0,4.98,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Harda,Sirali APMC,Wheat,Mill Quality,FAQ,2026-01-27,2470.0,2663.0,2500.0,39.832,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-27,5060.0,5500.0,5340.0,22.546000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Lak(Teora),Tiwada,FAQ,2026-01-27,2990.0,3610.0,3382.0,38.045,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Maize,Local,FAQ,2026-01-27,1330.0,1812.0,1500.0,776.486,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Mustard,Mustard,FAQ,2026-01-27,4850.0,6625.0,6625.0,3.696,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Red gram/Arhar/Tur(whole),Arhar Dal(Tur),FAQ,2026-01-27,5200.0,5200.0,5200.0,0.995,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Soyabean,Soyabeen,FAQ,2026-01-27,3805.0,5611.0,5611.0,19.592,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Wheat,Wheat,FAQ,2026-01-27,2200.0,3150.0,2550.0,86.96000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,Wheat,Sharbati,FAQ,2026-01-27,3000.0,3805.0,3305.0,35.815,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Vidisha,Sironj APMC,buttery,Buttery,FAQ,2026-01-27,2805.0,3422.0,3422.0,1.815,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Sitmau APMC,Groundnut,Big (With Shell),FAQ,2026-01-27,6200.0,8801.0,8801.0,0.334,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Sitmau APMC,Maize,Local,FAQ,2026-01-27,1580.0,1640.0,1640.0,3.2990000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Sitmau APMC,Soyabean,Yellow,FAQ,2026-01-27,2100.0,6000.0,5280.0,20.005000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Mandsaur,Sitmau APMC,Wheat,Wheat,FAQ,2026-01-27,2411.0,2691.0,2551.0,23.869,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Sonkatch APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-27,4150.0,4951.0,4951.0,0.21000000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Sonkatch APMC,Maize,Local,FAQ,2026-01-27,1555.0,1597.0,1597.0,11.07,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Sonkatch APMC,Mustard,Mustard,FAQ,2026-01-27,4581.0,5066.0,5066.0,0.447,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Sonkatch APMC,Soyabean,Soyabeen,FAQ,2026-01-27,2500.0,5656.0,4500.0,47.148,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Dewas,Sonkatch APMC,Wheat,Wheat,FAQ,2026-01-27,2282.0,2611.0,2400.0,76.705,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Soyatkalan APMC,Garlic,Garlic,FAQ,2026-01-27,6000.0,6000.0,6000.0,0.07500000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Soyatkalan APMC,Onion,Onion,Non-FAQ,2026-01-27,100.0,810.0,200.0,3.3450000000000006,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Agar Malwa,Soyatkalan(F&V) APMC,Garlic,Garlic,Local,2026-01-27,610.0,6505.0,4615.0,0.7000000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Susner APMC,Maize,Local,Non-FAQ,2026-01-27,1571.0,1645.0,1571.0,18.02,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Susner APMC,Soyabean,Soyabeen,Non-FAQ,2026-01-27,5300.0,5479.0,5479.0,0.45,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Shajapur,Susner APMC,Wheat,Wheat,Non-FAQ,2026-01-27,2401.0,2550.0,2500.0,58.11000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ratlam,Taal APMC,Soyabean,Soyabeen,FAQ,2026-01-27,5116.0,5503.0,5503.0,18.375,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ratlam,Taal APMC,Soyabean,Yellow,FAQ,2026-01-27,4180.0,5510.0,5510.0,26.025000000000002,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ratlam,Taal APMC,Wheat,Wheat,FAQ,2026-01-27,2560.0,2686.0,2686.0,4.071000000000001,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Tarana APMC,Bengal Gram(Gram)(Whole),Gram,FAQ,2026-01-27,5233.0,5355.0,5355.0,16.311000000000003,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Tarana APMC,Soyabean,Soyabeen,FAQ,2026-01-27,2301.0,5606.0,5601.0,50.104000000000006,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Ujjain,Tarana APMC,Wheat,Wheat,FAQ,2026-01-27,2361.0,2700.0,2400.0,44.352000000000004,Rs./Quintal,Metric Tonnes
Madhya Pradesh,Narsinghpur,Tendukheda APMC,Gur(Jaggery),Jaggery,FAQ,2026-01-27,3000.0,4100.0,3150.0,272.90000000000003,Rs./Quintal,Metric Tonnes
